index,level,lession,kanji,vi_1,vi_2,giai_thich,image_1,image_2
714,3,8,検,Kiểm,kiểm tra,Kiểm lâm đi kiểm tra rừng,714_image_1.png,714_image_2.png
715,3,9,券,Khoán,chứng khoán,Thua chứng khoán bị trói vào cột và bị dọa bằng đao,715_image_1.png,715_image_2.png
716,3,9,件,Kiện,sự kiện,Người dắt trâu đi sự kiện chọi trâu,716_image_1.png,716_image_2.png
717,3,9,絹,Quyên,tơ lụa,Tơ lụa,717_image_1.png,717_image_2.png
718,3,9,憲,Hiến,hiến pháp,Người làm hiến pháp phải có con mắt tỉnh tường và trái tim công tâm,718_image_1.png,718_image_2.png
719,3,9,権,Quyền,quyền lợi,"Ngày xưa, người giàu có quyền lợi nuôi chim cảnh (10 con)",719_image_1.png,719_image_2.png
720,3,9,現,Hiện,hiện đại,Người hiện đại thích xem phim Batman,720_image_1.png,720_image_2.png
721,3,9,厳,Nghiêm,nghiêm khắc,Bà mẹ nghiêm khắc véo tai con la hét,721_image_1.png,721_image_2.png
722,3,9,源,Nguyên,nguyên thủy,Người nguyên thủy,722_image_1.png,722_image_2.png
723,3,9,限,Hạn,giới hạn,Ngọn núi làm giới hạn tằm nhìn,723_image_1.png,723_image_2.png
724,3,9,減,Giảm,giảm thiểu,Bắn tên xuống nước làm giảm tốc độ,724_image_1.png,724_image_2.png
725,3,10,個,Cá,cá nhân,Mỗi cá nhân đều có 1 chiếc mộ cho riêng mình,725_image_1.png,725_image_2.png
726,3,10,己,Kỉ,bản thân- cá nhân,Bản thân ngồi theo tư thế Zazen,726_image_1.png,726_image_2.png
727,3,10,呼,Hô,hô hấp,Người đang có hô hấp bằng ống thở,727_image_1.png,727_image_2.png
728,3,10,故,Cố,biến cố,Người bị sát hại là biến có,728_image_1.png,728_image_2.png
729,3,10,效,Hiệu,hiệu quả,Trao đồi sức lực giúp đỡ nhau mang lại hiệu quả,729_image_1.png,729_image_2.png
730,3,10,講,Giảng,giảng đường,Giảng đường,730_image_1.png,730_image_2.png
731,3,10,構,Cấu,cấu tạo,Bài giảng về cầu tạo cây,731_image_1.png,731_image_2.png
732,3,10,鉱,Khoáng,khoáng sản,Khoáng sản,732_image_1.png,732_image_2.png
733,3,10,耕,Canh,cày ruộng,Nông dân đang cày ruộng,733_image_1.png,733_image_2.png
734,3,10,厚,Hậu,bề dày,Trẻ con vùng thảo nguyên đội mũ rất dày,734_image_1.png,734_image_2.png
735,3,11,興,Hưng,hưng thịnh,Đường đi vào thành phóố hưng thịnh,735_image_1.png,735_image_2.png
736,3,11,孝,Hiếu,hiếu thảo,Đứa trẻ hiều thảo đi cúng bái bồ mẹ,736_image_1.png,736_image_2.png
737,3,11,皇,Hoàng,hoàng đế,Mũ hoàng đềế ngày xưa,737_image_1.png,737_image_2.png
738,3,11,后,Hậu,hoàng hậu,Hoàng hậu,738_image_1.png,738_image_2.png
739,3,11,紅,Hồng,màu đỏ,Cuộn chỉ đỏ hồng,739_image_1.png,739_image_2.png
740,3,11,鋼,Cương,thép,Thép,740_image_1.png,740_image_2.png
741,3,11,降,Giáng,"rơi, xuống xe",Người đang xuống xe buýt,741_image_1.png,741_image_2.png
742,3,11,骨,Cốt,xương,Bộ phận trong cơ thể người thường có chữ nhục,742_image_1.png,742_image_2.png
743,3,11,榖,Cốc,ngũ cốc,Nông dân đang giã lúa,743_image_1.png,743_image_2.png
744,3,11,刻,Khắc,điêu khắc,Dùng dao khắc gỗ,744_image_1.png,744_image_2.png
745,3,12,困,Khốn,khó khăn,Cây bị vây khốn trong hàng rào,745_image_1.png,745_image_2.png
746,3,12,混,Hỗn,hỗn loạn,2 đứa trẻ vui đùa hỗn loạn khi ngồi trên vũng nước,746_image_1.png,746_image_2.png
747,3,12,砂,Sa,cát,Cát là những viên đá nhỏ bé,747_image_1.png,747_image_2.png
748,3,12,査,Tra,kiểm tra,Dùng mắt đề kiểm tra rừng,748_image_1.png,748_image_2.png
749,3,12,座,Tọa,ngồi,2 người ngồi trên đệm trong 2 căn phòng,749_image_1.png,749_image_2.png
750,3,12,災,Tai,"tai họa, tai ương",Lửa gặp gió cháy cành lớn gây nên thảm họa. (tai),750_image_1.png,750_image_2.png
751,3,12,採,Thái,"hái, chọn nhặt",Dùng tay hái quả,751_image_1.png,751_image_2.png
752,3,12,妻,Thê,vợ,Cô gái mặc đồ cô dâu,752_image_1.png,752_image_2.png
753,3,12,際,Tế,quốc tế,Cờ quốc tế,753_image_1.png,753_image_2.png
754,3,12,再,Tái,"làm lại, tái tạo",Thùng đựng rác tái chế,754_image_1.png,754_image_2.png
755,3,13,裁,Tài,cắt quần áo,Vùng đắt cắt y phục cho chiến binh,755_image_1.png,755_image_2.png
756,3,13,済,Tế,kinh tế,Kinh tế giống như dòng nước,756_image_1.png,756_image_2.png
757,3,13,在,Tại,tồn tại,10 người tồn tại cùng 1 vùng đất,757_image_1.png,757_image_2.png
758,3,13,罪,Tội,tội lỗi,Tôi phạm bị giam trong ngục,758_image_1.png,758_image_2.png
759,3,13,財,Tài,tiền tài,Tiền tài,759_image_1.png,759_image_2.png
760,3,13,策,Sách,sách lược,Sách lược xây thị trần toàn bằng trúc,760_image_1.png,760_image_2.png
761,3,13,冊,Sách,quyển sách,Cuộn sách bằng trúc ngày xưa |,761_image_1.png,761_image_2.png
762,3,13,雑,Tạp,phức tạp,| 9 con chim đạu trên cấy trồng rất tạp nham |,762_image_1.png,762_image_2.png
763,3,13,賛,Tán,tán thành,Cần có tiền để bó mẹ tán thành chuyện 2 đứa,763_image_1.png,763_image_2.png
764,3,13,蚕,Tàm,con tằm,Con tằm nhả tơ hình chữ thiên,764_image_1.png,764_image_2.png
765,3,14,酸,Toan,"dấm, chua",Mang bình dấm đi bán,765_image_1.png,765_image_2.png
766,3,14,誌,Chí,tạp chí,Tạp chí,766_image_1.png,766_image_2.png
767,3,14,視,Thị,thị sát,Giám đóốc đi thị sát tình hình nhân viên,767_image_1.png,767_image_2.png
768,3,14,私,Tư,tư nhân,Đồng thóc của tư nhân,768_image_1.png,768_image_2.png
769,3,14,詞,Từ,từ ngữ,Từ ngữ,769_image_1.png,769_image_2.png
770,3,14,至,Chí,đến,Vận chuyển cái bình đến vùng đất mới,770_image_1.png,770_image_2.png
771,3,14,姿,Tư,tư thế,Tư thế của cô gái,771_image_1.png,771_image_2.png
772,3,14,就,Tựu,thành tựu,Quan nhận chức trên kinh đô,772_image_1.png,772_image_2.png
773,3,14,資,Tư,của cải,Của cải,773_image_1.png,773_image_2.png
774,3,14,師,Sư,sư phụ,SU phụ đi xn cơm,774_image_1.png,774_image_2.png
775,3,15,志,Chí,ý chí,Ý chí mạnh mẽ xuất phát từ trái tim kị sĩ,775_image_1.png,775_image_2.png
776,3,15,飼,Tự,nuôi,Dùng bình sữa để nuôi đứa bé,776_image_1.png,776_image_2.png
777,3,15,枝,Chi,cành cây,Cây có nhiều cành,777_image_1.png,777_image_2.png
778,3,15,示,Thị,chỉ thị,Chỉ thị,778_image_1.png,778_image_2.png
779,3,15,似,Tự,tương tự,Người đứng giống như cột mốc,779_image_1.png,779_image_2.png
780,3,15,磁,Từ,từ trường,Từ trường của nam châm điện hút đc quặng sắt,780_image_1.png,780_image_2.png
781,3,15,識,Thức,tri thức,"Người có trị thức phải giỏi ăn nói, âm nhạc và võ thuật",781_image_1.png,781_image_2.png
782,3,15,質,Chất,chất vấn,Dùng 2 rìu chất vấn con sò,782_image_1.png,782_image_2.png
783,3,15,謝,Tạ,cảm tạ,Cúi đầu cảm tạ,783_image_1.png,783_image_2.png
784,3,15,舎,Xá,phố xá,Phố xá,784_image_1.png,784_image_2.png
785,3,16,捨,Xả,vứt,Vứt,785_image_1.png,785_image_2.png
786,3,16,射,Xạ,bắn,Dùng súng bắn tên trúng đích,786_image_1.png,786_image_2.png
787,3,16,尺,Xích,đơn vị đo,Thước cuộn,787_image_1.png,787_image_2.png
788,3,16,若,Nhược,trẻ,| F hai an nhIiCều raU mới giữ được sự tre trung,788_image_1.png,788_image_2.png
789,3,16,授,Thụ,trao đi,2 tay trao cúp,789_image_1.png,789_image_2.png
790,3,16,樹,Thụ,cổ thụ,Trống được làm bằng cỗ thụ,790_image_1.png,790_image_2.png
791,3,16,従,Tòng,làm theo,3 anh lính phục tùng (tòng) mệnh lệnh chỉ huy,791_image_1.png,791_image_2.png
792,3,16,縦,Tung,trục tung,Sợi chỉ căng thành trục tung,792_image_1.png,792_image_2.png
793,3,16,宗,Tông,tôn giáo,Tôn giáo là nơi thờ thần thánh trong nhà,793_image_1.png,793_image_2.png
794,3,16,収,Thu,thu nhập,Thu 4 cái cúp,794_image_1.png,794_image_2.png
795,3,17,修,Tu,"tu sửa, tu nghiệp",Người tu nghiệp thường làm nhiều công việc sửa chữa,795_image_1.png,795_image_2.png
796,3,17,縮,Súc,co lại,Ơo lại,796_image_1.png,796_image_2.png
797,3,17,熟,Thục,thành thục,Đứa trẻ vừa nấu cơm vừa chạy vòng tròn rất thành thục,797_image_1.png,797_image_2.png
798,3,17,述,Thuật,"nêu ra, thuật ra",Dùng bút đề thuật lại,798_image_1.png,798_image_2.png
799,3,17,術,Thuật,"kĩ thuật, mỹ thuật",Đề học được mỹ thuật thì phải liên tục thực hành,799_image_1.png,799_image_2.png
800,3,17,準,Chuẩn,chuẩn bị,Con chim đậu trên cây chuẩn bị bắt cá,800_image_1.png,800_image_2.png
801,3,17,純,Thuần,đơn thuần,Sợi chỉ trắng thuần khiết,801_image_1.png,801_image_2.png
802,3,17,署,Thự,dinh thự,Người đi đến dinh thự,802_image_1.png,802_image_2.png
803,3,17,処,Xử,xử lý,Xử lý người đang quỳ trên đất bằng con dao,803_image_1.png,803_image_2.png
804,3,17,諸,Chư,chư hầu,Chư hầu là những người có tiếng nói,804_image_1.png,804_image_2.png
805,3,18,除,Trừ,trừ bỏ,Người phụ nữ quét sân trừ bỏ bụi bặm,805_image_1.png,805_image_2.png
806,3,18,傷,Thương,vết thương,Người bị thương được đưa đi cấp cứu,806_image_1.png,806_image_2.png
807,3,18,障,Chướng,chướng ngại,Vận động viên cầm cờ vượt chướng ngại vật,807_image_1.png,807_image_2.png
808,3,18,将,Tương,tương lai,Tương lai muồốn có 21 chiếc xe,808_image_1.png,808_image_2.png
809,3,18,証,Chứng,chứng minh,Lời nói chính xác được lấy làm bằng chứng trước vành móng ngựa,809_image_1.png,809_image_2.png
810,3,18,承,Thừa,thừa nhận,Đứa trẻ có áo choàng bào là được thừa nhận,810_image_1.png,810_image_2.png
811,3,18,招,Chiêu,"mời, vẫy",Người bán dao vẫy tay mời mua dao,811_image_1.png,811_image_2.png
812,3,18,序,Tự,tựa đề,Tựa đề được ghi trên trang giấy,812_image_1.png,812_image_2.png
813,3,18,城,Thành,thành lũy,Thành lũy,813_image_1.png,813_image_2.png
814,3,18,蒸,Chưng,chưng cất,Ngày xưa chưng cất thuốc lá bằng nồi đất,814_image_1.png,814_image_2.png
815,3,19,常,Thường,bình thường,Thua 0-3 vẫn bình thường,815_image_1.png,815_image_2.png
816,3,19,状,Trạng,trạng thái,Trạng thái lim dim của con chó,816_image_1.png,816_image_2.png
817,3,19,条,Điều,điều kiện,Điều kiện để có sức khỏe tốt là chăm đi bộ trong rừng,817_image_1.png,817_image_2.png
818,3,19,情,Tình,tình cảm,Đêm thanh gió mát nảy sinh tình cảm,818_image_1.png,818_image_2.png
819,3,19,職,Chức,chức vụ,"Đề có chức vụ cao, cần phải biết lắng nghe",819_image_1.png,819_image_2.png
820,3,19,織,Chức,dệt vải,Dệt vải,820_image_1.png,820_image_2.png
821,3,19,針,Châm,cái kim,Kim làm bằng kim loại,821_image_1.png,821_image_2.png
822,3,19,仁,Nhân,nhân nghĩa,2 người nhân nghĩa,822_image_1.png,822_image_2.png
823,3,19,推,Suy,suy tính,SỜ con chim suy tính,823_image_1.png,823_image_2.png
824,3,19,垂,Thùy,rủ xuống,Cây liễu rủ xuống,824_image_1.png,824_image_2.png
825,3,20,仏,Phật,phật giáo,Người trong đạo phật thường chắp tay,825_image_1.png,825_image_2.png
826,3,20,誠,thành,thành thực,Lời nói chân thành,826_image_1.png,826_image_2.png
827,3,20,聖,Thánh,thần thánh,Vua biết lắng nghe và có tài ăn nói được gọi là thánh nhân,827_image_1.png,827_image_2.png
828,3,20,盛,Thịnh,thịnh vượng,Nơi nào đủ ăn đủ mặc thì nơi đó thịnh vượng,828_image_1.png,828_image_2.png
829,3,20,製,Chế,chế tạo,Chế tạo ra quần áo,829_image_1.png,829_image_2.png
830,3,20,精,Tinh,tinh luyện,Gạo trắng tiỉnh khiết,830_image_1.png,830_image_2.png
831,3,20,性,Tính,tính cách,Tâm sinh tính,831_image_1.png,831_image_2.png
832,3,20,政,Chính,chính sách,Chính sách phải luôn sửa đổi,832_image_1.png,832_image_2.png
833,3,20,制,Chế,chế độ,Chế tác ra-đa,833_image_1.png,833_image_2.png
834,3,20,勢,Thế,thế lực,Người có thế lực là người có nhiều ô đất hình tròn,834_image_1.png,834_image_2.png
835,3,21,税,Thuế,tiền thuế,Người cầm hòm đĩi thu thóc và tiền (ngày xưa thu thuế bằng thóc),835_image_1.png,835_image_2.png
836,3,21,責,Trách,trách nhiệm,1 người vua phải có trách nhiệm kiếm thật nhiều tiền cho đất nước,836_image_1.png,836_image_2.png
837,3,21,績,Tích,tích lũy,Ông vua tích lũy rất nhiều vàng bạc tơ lụa,837_image_1.png,837_image_2.png
838,3,21,設,Thiết,thiết lập,Thiết lập trật tự xã hội bằng lời nói và binh đao,838_image_1.png,838_image_2.png
839,3,21,接,Tiếp,tiếp xúc,Người đàn ông đụng tay vào người phụ nữ đang đứng,839_image_1.png,839_image_2.png
840,3,21,絶,Tuyệt,cự tuyệt,Sợi chỉ đa màu sắc bị cắt đứt,840_image_1.png,840_image_2.png
841,3,21,舌,Thiệt,cái lưỡi,Lưỡi ở trong miệng,841_image_1.png,841_image_2.png
842,3,21,銭,Tiền,tiền bạc,Xâu tiền cổ bằng kim loại,842_image_1.png,842_image_2.png
843,3,21,専,Chuyên,chuyên môn,Người có chuyên môn pha chế,843_image_1.png,843_image_2.png
844,3,21,宣,Tuyên,tuyên truyền,Lệnh truy nã được dán lên bức tường (tuyên truyền bắt tội phạm),844_image_1.png,844_image_2.png
845,3,22,染,Nhiễm,truyền nhiễm,Cây bị nhiễm chín loại nước bần,845_image_1.png,845_image_2.png
846,3,22,泉,Tuyền,dòng sông,Dòng nước trong xanh,846_image_1.png,846_image_2.png
847,3,22,洗,Tiển,tẩy rửa,Nước tầy rửa,847_image_1.png,847_image_2.png
848,3,22,善,Thiện,cải thiện,Cúng đầu dê cầu mong cải thiện cuộc sống,848_image_1.png,848_image_2.png
849,3,22,祖,Tổ,tổ tiên,Bàn thờ tổ tiên,849_image_1.png,849_image_2.png
850,3,22,素,Tố,nguyên tố,"Nguyên tồ, yếu tó",850_image_1.png,850_image_2.png
851,3,22,総,Tổng,tổng hợp,Chỉ tổng hợp,851_image_1.png,851_image_2.png
852,3,22,層,Tầng,cao tầng,Tòa nhà cao tằng,852_image_1.png,852_image_2.png
853,3,22,装,Trang,trang sức,Trang phục,853_image_1.png,853_image_2.png
854,3,22,奏,Tấu,diễn tấu,Cặp vũ công đang biểu diễn cạnh dòng sông,854_image_1.png,854_image_2.png
855,3,23,操,Thao,thao tác,,855_image_1.png,855_image_2.png
856,3,23,創,Sáng,sáng tạo,Sáng tạo ra nhà kho có hàng rào,856_image_1.png,856_image_2.png
857,3,23,窓,Song,cửa sổ,2 người đang nói chuyện trước của số,857_image_1.png,857_image_2.png
858,3,23,蔵,Tàng,tàng trữ,Khu tàng trữ nhiều thùng hàng cầm,858_image_1.png,858_image_2.png
859,3,23,臓,Tạng,nội tạng,Nội tạng (bộ phận của con người thường có chữ nhục),859_image_1.png,859_image_2.png
860,3,23,増,Tăng,tăng lên,Giá đất không ngừng tăng,860_image_1.png,860_image_2.png
861,3,23,像,Tượng,hình tượng,Hình tượng Hitle,861_image_1.png,861_image_2.png
862,3,23,造,Tạo,chế tạo,Tivi được chế tạo trên đường,862_image_1.png,862_image_2.png
863,3,23,則,Tắc,quy tắc,"Nếu vi phạm quy tắc nhẹ thì phạt tiền, nặng thì xử trảm",863_image_1.png,863_image_2.png
864,3,23,測,Trắc,đo lường,Đo lường mực nước biểên,864_image_1.png,864_image_2.png
865,3,24,属,Thuộc,phụ thuộc,Máy bay phải phụ thuộc vào sân bay để hạ cánh,865_image_1.png,865_image_2.png
866,3,24,損,Tổn,tổn hại,Tay nhân viên làm tồn hại tài sản,866_image_1.png,866_image_2.png
867,3,24,尊,Tôn,tôn kính,Tôn kính những món đồ bằng vàng,867_image_1.png,867_image_2.png
868,3,24,存,Tồn,tồn tại,10 người lớn và trẻ em cùng tồn tại,868_image_1.png,868_image_2.png
869,3,24,貸,Thải,cho vay,Vay 1 khoản nợ,869_image_1.png,869_image_2.png
870,3,24,退,Thoái,rút lui,Thua trận rút lui,870_image_1.png,870_image_2.png
871,3,24,態,Thái,trạng thái,Tình trạng trong cơ thể,871_image_1.png,871_image_2.png
872,3,24,探,Thám,tìm kiếm,Tìm cây quý trong hang,872_image_1.png,872_image_2.png
873,3,24,担,Đảm,đảm nhận,Người đảm nhận đeo balo,873_image_1.png,873_image_2.png
874,3,24,誕,Đản,sinh ra,Khi đứa trẻ sinh ra nó khóc nhiều,874_image_1.png,874_image_2.png
875,3,25,団,Đoàn,đoàn thể,Phù hiệu của 1 đoàn thể,875_image_1.png,875_image_2.png
876,3,25,断,Đoạn,đoạn tuyệt,Chặt bông lúa bằng rìu cho vào thúng,876_image_1.png,876_image_2.png
877,3,25,暖,Noãn,ấm,Nắm tay 1 người bạn vào ngày nắng ấm,877_image_1.png,877_image_2.png
878,3,25,段,Đoạn,giai đoạn,Dùng binh khí cắt bánh,878_image_1.png,878_image_2.png
879,3,25,宅,Trạch,nhà riêng,Người nằm ngủ tại nhà riêng,879_image_1.png,879_image_2.png
